Date,Bench 3,Bench 5,Taille de la trame,Mac_Src,Mac_Dst,Type,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,MAC_Sender,Source_IP,Sender_IP,Dest_IP,MAC_Target,Field_9,Target_IP,Field_10,Field_11,Field_14,Field_16,Field_17,Field_18,Field_20,Field_21,Field_23,Field_25,Field_26,Field_28,Field_29,Field_30,Field_32,Field_33_34_35,Time Packet (cal),PMID
2022-03-04 15:39:09.387,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14616,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,798,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001118.729385376,2000-01-13 02:05:18.729,33c0f(MID_15)
2022-03-04 15:39:09.387,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14617,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,913,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001118.7425994873,2000-01-13 02:05:18.742,33d10(MID_61)
2022-03-04 15:39:09.462,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14618,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,913,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001118.7428283691,2000-01-13 02:05:18.742,33c01(MID_1)
2022-03-04 15:39:09.487,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14619,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,913,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001118.7827148438,2000-01-13 02:05:18.782,33c05(MID_5)
2022-03-04 15:39:09.568,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14620,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,912,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001118.7960510254,2000-01-13 02:05:18.796,33c08(MID_8)
2022-03-04 15:39:09.568,3,1 FT_0_label_1,342,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,324,14621,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,304,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,289,0,0,0,3 FT_3_label_4,15 FT_4_label_16,448,0(unknown),1001118.7960968018,2000-01-13 02:05:18.796,33dc0(MID_65)
2022-03-04 15:39:09.589,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14622,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,911,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001118.8393096924,2000-01-13 02:05:18.839,33c0c(MID_12)
2022-03-04 15:39:09.614,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14623,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,799,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001118.8504486084,2000-01-13 02:05:18.850,33c0f(MID_15)
2022-03-04 15:39:09.614,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14624,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,914,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001118.8636627197,2000-01-13 02:05:18.863,33d10(MID_61)
2022-03-04 15:39:09.689,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14625,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,914,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001118.8638916016,2000-01-13 02:05:18.863,33c01(MID_1)
2022-03-04 15:39:09.710,3,2 FT_0_label_2,62,00:10:EC:01:E5:43 (ordi_2),00:1f:29:57:94:f (ordi_4),800,17664,48,27944,16384,64,17,,169.254.174.223 (ordi_4),,169.254.174.5 (ordi_3),,12500,,12501,28,1 FT_7_label_2,000,0 FT_5_label_1,0 FT_2_label_1,0,13,0,0,0,3 FT_3_label_4,15 FT_4_label_16,97,0(unknown),0.0,2000-01-01 12:00:00.000,8033c61(MID_181)
2022-03-04 15:39:09.714,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14626,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,914,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001118.9037780762,2000-01-13 02:05:18.903,33c05(MID_5)
2022-03-04 15:39:09.789,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14627,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,913,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001118.9171447754,2000-01-13 02:05:18.917,33c08(MID_8)
2022-03-04 15:39:09.814,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14628,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,912,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001118.9571228027,2000-01-13 02:05:18.957,33c0c(MID_12)
2022-03-04 15:39:09.889,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,14629,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,114,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,27,0(unknown),1001118.9704437256,2000-01-13 02:05:18.970,33c1b(MID_27)
2022-03-04 15:39:09.889,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14630,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,915,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.0103302002,2000-01-13 02:05:19.010,33d10(MID_61)
2022-03-04 15:39:09.914,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14631,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,915,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.010559082,2000-01-13 02:05:19.010,33c01(MID_1)
2022-03-04 15:39:09.964,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14632,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,915,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.0237884521,2000-01-13 02:05:19.023,33c05(MID_5)
2022-03-04 15:39:09.964,3,1 FT_0_label_1,88,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,70,14633,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,50,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,35,0,0,0,3 FT_3_label_4,15 FT_4_label_16,36,0(unknown),1001119.0238189697,2000-01-13 02:05:19.023,33c24(MID_36)
2022-03-04 15:39:09.989,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14634,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,914,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.0505065918,2000-01-13 02:05:19.050,33c08(MID_8)
2022-03-04 15:39:09.989,3,1 FT_0_label_1,76,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,58,14635,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,38,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,23,0,0,0,3 FT_3_label_4,15 FT_4_label_16,22,0(unknown),1001119.0506439209,2000-01-13 02:05:19.050,33c16(MID_22)
2022-03-04 15:39:09.989,3,1 FT_0_label_1,238,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,220,14636,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,200,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,185,0,0,0,3 FT_3_label_4,15 FT_4_label_16,17,0(unknown),1001119.0506744385,2000-01-13 02:05:19.050,33c11(MID_17)
2022-03-04 15:39:10.064,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14637,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,913,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.0639343262,2000-01-13 02:05:19.063,33c0c(MID_12)
2022-03-04 15:39:10.064,3,1 FT_0_label_1,78,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,60,14638,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,40,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,25,0,0,0,3 FT_3_label_4,15 FT_4_label_16,35,0(unknown),1001119.0639648438,2000-01-13 02:05:19.063,33c23(MID_35)
2022-03-04 15:39:10.090,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14639,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,800,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001119.1038360596,2000-01-13 02:05:19.103,33c0f(MID_15)
2022-03-04 15:39:10.090,3,1 FT_0_label_1,146,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,128,14640,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,108,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,93,0,0,0,3 FT_3_label_4,15 FT_4_label_16,71,0(unknown),1001119.1038970947,2000-01-13 02:05:19.103,33c47(MID_50)
2022-03-04 15:39:10.090,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,14641,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,67,0(unknown),1001119.1039123535,2000-01-13 02:05:19.103,33c43(MID_46)
2022-03-04 15:39:10.090,3,1 FT_0_label_1,126,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,108,14642,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,88,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,73,0,0,0,3 FT_3_label_4,15 FT_4_label_16,65,0(unknown),1001119.1039428711,2000-01-13 02:05:19.103,33c41(MID_44)
2022-03-04 15:39:10.090,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14643,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,916,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.1170043945,2000-01-13 02:05:19.117,33d10(MID_61)
2022-03-04 15:39:10.165,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14644,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,916,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.1173858643,2000-01-13 02:05:19.117,33c01(MID_1)
2022-03-04 15:39:10.165,3,1 FT_0_label_1,334,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,316,14645,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,296,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,115,281,0,0,0,3 FT_3_label_4,15 FT_4_label_16,264,0(unknown),1001119.1174468994,2000-01-13 02:05:19.117,33d08(MID_60)
2022-03-04 15:39:10.190,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14646,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,916,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.1571807861,2000-01-13 02:05:19.157,33c05(MID_5)
2022-03-04 15:39:10.265,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14647,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,915,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.1704406738,2000-01-13 02:05:19.170,33c08(MID_8)
2022-03-04 15:39:10.290,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14648,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,914,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.2104492188,2000-01-13 02:05:19.210,33c0c(MID_12)
2022-03-04 15:39:10.340,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14649,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,801,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001119.2237854004,2000-01-13 02:05:19.223,33c0f(MID_15)
2022-03-04 15:39:10.340,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14650,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,917,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.2503356934,2000-01-13 02:05:19.250,33d10(MID_61)
2022-03-04 15:39:10.365,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14651,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,917,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.2505645752,2000-01-13 02:05:19.250,33c01(MID_1)
2022-03-04 15:39:10.440,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14652,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,917,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.2637786865,2000-01-13 02:05:19.263,33c05(MID_5)
2022-03-04 15:39:10.465,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14653,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,916,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.3037719727,2000-01-13 02:05:19.303,33c08(MID_8)
2022-03-04 15:39:10.540,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14654,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,915,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.3171234131,2000-01-13 02:05:19.317,33c0c(MID_12)
2022-03-04 15:39:10.571,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14655,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,802,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001119.3571166992,2000-01-13 02:05:19.357,33c0f(MID_15)
2022-03-04 15:39:10.571,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14656,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,918,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.3735351562,2000-01-13 02:05:19.373,33d10(MID_61)
2022-03-04 15:39:10.642,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14657,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,918,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.3737640381,2000-01-13 02:05:19.373,33c01(MID_1)
2022-03-04 15:39:10.667,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14658,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,918,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.4115142822,2000-01-13 02:05:19.411,33c05(MID_5)
2022-03-04 15:39:10.717,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14659,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,917,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.4248504639,2000-01-13 02:05:19.424,33c08(MID_8)
2022-03-04 15:39:10.742,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14660,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,916,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.4515228271,2000-01-13 02:05:19.451,33c0c(MID_12)
2022-03-04 15:39:10.817,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14661,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,803,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001119.46484375,2000-01-13 02:05:19.464,33c0f(MID_15)
2022-03-04 15:39:10.817,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14662,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,919,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.5047302246,2000-01-13 02:05:19.504,33d10(MID_61)
2022-03-04 15:39:10.842,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14663,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,919,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.5049591064,2000-01-13 02:05:19.504,33c01(MID_1)
2022-03-04 15:39:10.917,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14664,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,919,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.5181732178,2000-01-13 02:05:19.518,33c05(MID_5)
2022-03-04 15:39:10.942,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14665,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,918,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.5581665039,2000-01-13 02:05:19.558,33c08(MID_8)
2022-03-04 15:39:11.017,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14666,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,917,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.5715179443,2000-01-13 02:05:19.571,33c0c(MID_12)
2022-03-04 15:39:11.043,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,14667,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,804,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001119.6115112305,2000-01-13 02:05:19.611,33c0f(MID_15)
2022-03-04 15:39:11.043,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,14668,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,920,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001119.6247253418,2000-01-13 02:05:19.624,33d10(MID_61)
2022-03-04 15:39:11.093,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,14669,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,920,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001119.6249542236,2000-01-13 02:05:19.624,33c01(MID_1)
2022-03-04 15:39:11.118,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,14670,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,920,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001119.6515045166,2000-01-13 02:05:19.651,33c05(MID_5)
2022-03-04 15:39:11.192,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,14671,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,919,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001119.6648406982,2000-01-13 02:05:19.664,33c08(MID_8)
2022-03-04 15:39:11.217,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,14672,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,918,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001119.7048492432,2000-01-13 02:05:19.704,33c0c(MID_12)
